자치구,대여소명,기준년월,대여건수,반납건수,이용합계
강북구,1512. 강북중학교 앞,202306,"2,819","2,893",5712
강북구,1513. 강북구청 뒷편,202306,494,493,987
강북구,1514. 강북구청 사거리 버스정류소 앞,202306,"1,617","1,603",3220
강북구,1515. 송천동 주민센터,202306,764,750,1514
강북구,1516. 우이초등학교 후문 옆,202306,903,870,1773
강북구,1518. 수유2동은행빌딩 앞,202306,"1,135","1,094",2229
강북구,1519. 장미원시장 건너편,202306,"1,091","1,084",2175
강북구,1520. 수유중앙시장,202306,"1,708","1,709",3417
강북구,1525. 미아동 복합청사,202306,723,715,1438
강북구,1526. 강북종합시장 앞,202306,"1,152","1,129",2281
강북구,1527. 미아역 1번 출구 뒤,202306,"1,189","1,190",2379
강북구,1528. 삼각산동 주민센터,202306,976,459,1435
강북구,1529. 미아동 한국전력공사,202306,"2,379","2,367",4746
강북구,1530. 광산사거리,202306,"2,322","2,340",4662
강북구,1531. 미아사거리 1번 출구,202306,"3,375","3,829",7204
강북구,1532. 번3동 주민센터 교차로,202306,"1,156","1,191",2347
강북구,"1533. 번동 주공3, 4단지 교차로",202306,"1,624","1,918",3542
강북구,1535. 효성인텔리안 앞,202306,"2,889","2,970",5859
강북구,1536. 번동 두산위브 101동 옆,202306,"1,019",916,1935
강북구,1537. 북한산 우이역,202306,743,657,1400
강북구,1538. 솔밭공원역,202306,422,409,831
강북구,1539. 4.19민주묘지역,202306,"1,318","1,370",2688
강북구,1540. 가오리역,202306,"1,455","1,456",2911
강북구,1541. 삼양역,202306,355,268,623
강북구,1542. 삼양사거리역,202306,603,586,1189
강북구,1543. 수유1동 주민센터,202306,"1,003",999,2002
강북구,1546. 송천동우체국,202306,518,608,1126
강북구,1547. 꿈의숲 롯데캐슬,202306,636,325,961
강북구,1548. 북서울 꿈의숲 서문,202306,537,283,820
강북구,1550.삼각산아이원아파트(105동 옆),202306,222,44,266
강북구,1551.4.19탑 앞,202306,877,815,1692
강북구,1552. 강북구청사거리,202306,"2,281","2,288",4569
강북구,1553.서울북부고용노동지청,202306,995,910,1905
강북구,1554.번동사거리,202306,803,786,1589
강북구,1557.신창교,202306,"1,051","1,069",2120
강북구,1558.강북문화정보도서관,202306,580,346,926
강북구,1560. 도봉세무서 앞,202306,"1,293","1,296",2589
강북구,1564.4.19민주묘지역 1번출구,202306,"1,449","1,445",2894
강북구,1565.수유사거리,202306,"1,630","1,633",3263
강북구,1569.수유역2번출구,202306,"4,390","4,373",8763
강북구,1571.북서울 꿈의 숲 입구,202306,747,697,1444
강북구,1572. 우이동 먹거리마을,202306,209,165,374
강북구,1573.현대성우아파트 옆,202306,445,352,797
강북구,1574.송중초등학교 옆,202306,855,880,1735
강북구,1715. 서울특별시교육청도봉도서관,202306,"1,506","1,455",2961
강북구,1757.솔밭공원역 1번출구 앞,202306,798,718,1516
강북구,1758.솔밭공원역 1번출구 주변,202306,875,817,1692
강북구,3703. 삼양입구사거리,202306,514,595,1109
강북구,3707. 드래곤타워 앞,202306,"1,200","1,240",2440
강북구,3711. 월계2교 교차로,202306,725,841,1566
강북구,3714. 송천센트레빌,202306,456,311,767
강북구,3718. 번동3단지 버스정류장,202306,"1,399","1,630",3029
강북구,3720. 우이천 창번교,202306,978,"1,014",1992
강북구,3724. 삼양동주민센터 앞,202306,424,279,703
강북구,3725. 강북 청소년 문화정보도서관 앞,202306,551,562,1113
강북구,3726.삼양동사거리,202306,646,637,1283
강서구,1101. 개화동상사마을종점 버스정류장,202306,507,576,1083
강서구,1102. 방화사거리 마을버스 버스정류장,202306,"3,734","3,916",7650
강서구,1103. 방화역 4번출구앞,202306,"4,004","4,052",8056
강서구,1105. 방화근린공원,202306,734,620,1354
강서구,1106. 신방화사거리,202306,"4,878","5,111",9989
강서구,1108. 공항시장역 2번출구 뒤,202306,"1,866","1,940",3806
강서구,1109. 공항시장역 4번출구,202306,"1,293","1,337",2630
강서구,1110. 공항중학교앞,202306,"2,092","2,085",4177
강서구,1111. 마곡엠밸리6_7단지 마곡중학교,202306,"3,384","3,374",6758
강서구,1112. 마곡엠밸리4단지 정문,202306,"6,329","6,282",12611
강서구,1113. 서남환경공원 버스정류장,202306,"3,257","3,100",6357
강서구,1117. 등촌5단지아파트 버스정류장,202306,"5,507","5,587",11094
강서구,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),202306,"4,731","5,294",10025
강서구,1119. 염창동 한마음아파트 앞,202306,"2,554","2,557",5111
강서구,1120. 대림경동아파트앞,202306,403,441,844
강서구,1121. 가양레포츠센터 앞,202306,"2,238","2,287",4525
강서구,1122. 황금내근린공원,202306,"4,216","4,473",8689
강서구,1124. 발산역 6번 출구 뒤,202306,"7,771","7,753",15524
강서구,1125. 명덕고교입구(영종빌딩),202306,"2,990","3,184",6174
강서구,1126. 우장산역 1번출구옆(우장산아이파크105동앞),202306,"3,201","2,327",5528
강서구,1127. 화곡역 버스정류장,202306,"3,432","3,476",6908
강서구,1128. 화곡역 6번출구,202306,"2,967","2,985",5952
강서구,1129. 화곡역 1번 출구 앞,202306,"3,466","3,504",6970
강서구,1130. 화곡본동시장 버스정류장,202306,958,881,1839
강서구,1132. 등촌역 7번출구,202306,"3,014","3,044",6058
강서구,1135. 강서구의회,202306,"3,374","2,927",6301
강서구,1136. 등촌2파출소,202306,"1,255",897,2152
강서구,1137. 등촌2동주민센터,202306,759,414,1173
강서구,1139. 용문사 버스정류장,202306,"1,336","1,190",2526
강서구,1140. 목동사거리 버스정류장,202306,"3,088","3,142",6230
강서구,1141. 곰달래 문화복지센터 A,202306,"2,082","2,868",4950
강서구,1145. 곰달래 문화복지센터 B,202306,707,974,1681
강서구,1148. 볏골공원,202306,"1,875","1,803",3678
강서구,1149. 신방화역환승주차장,202306,"5,913","5,817",11730
강서구,1150. 송정역 1번출구,202306,"4,173","4,507",8680
강서구,1151. 마곡역1번출구,202306,"3,699","3,820",7519
강서구,1152. 마곡역교차로,202306,"6,268","6,351",12619
강서구,"1153. 발산역 1번, 9번 인근 대여소",202306,"11,493","11,481",22974
강서구,1155. 기쁜우리복지관,202306,"3,248","3,283",6531
강서구,1157. 강서구청,202306,"4,308","5,019",9327
강서구,1158. 가양역 8번출구,202306,"7,065","7,266",14331
강서구,1159. 서서울모터리움 앞,202306,909,812,1721
강서구,1160. 양천향교역 7번출구앞,202306,"8,222","8,212",16434
강서구,1161. 강서면허시험장 앞,202306,533,333,866
강서구,1162. 공항초등학교건너편,202306,"3,739","3,692",7431
강서구,1163. 방화동강서기동대앞,202306,"4,492","4,731",9223
강서구,1165. 마곡중학교 후문,202306,"1,792","1,452",3244
강서구,1166. 강서구립등빛도서관,202306,"6,579","6,652",13231
강서구,1167. 마곡수명산파크3단지 교차로,202306,"5,039","5,066",10105
강서구,1168. 마곡엠밸리10단지 앞,202306,"2,233","2,030",4263
강서구,1169. 염창역 1번 출구,202306,"3,599","3,709",7308
강서구,1170. 강서구보건소,202306,"1,436",903,2339
강서구,1171. 염창동 새마을금고 건너편,202306,"1,589","1,640",3229
강서구,1172. 가양3동 주민센터,202306,"2,714","3,037",5751
강서구,1173. 강서구청사거리(SH타워),202306,"4,853","4,633",9486
강서구,1174. 강서구청사거리(부민병원),202306,"1,915","1,898",3813
강서구,1175. 대한항공 인력개발센터,202306,"2,138","1,541",3679
강서구,1177. 수명중?고교,202306,"2,765","2,875",5640
강서구,1178. 개화산역 2번 출구,202306,"1,415","1,359",2774
강서구,1180. 마곡엠밸리 15단지(1502동) 건너편,202306,"3,932","4,123",8055
강서구,1181. 농수산식품공사 (강서지사),202306,284,366,650
강서구,1182. KBS 스포츠월드,202306,"4,220","4,199",8419
강서구,1183. KC 대학교,202306,707,492,1199
강서구,1184. 마곡13단지,202306,"4,216","4,420",8636
강서구,1185. 등촌9단지,202306,"2,343","2,324",4667
강서구,1186. 송정중학교,202306,"1,433","1,598",3031
강서구,1187. 강서수산물도매시장,202306,"1,071","1,126",2197
강서구,1188. 롯데중앙연구소,202306,536,570,1106
강서구,1190. 마곡역 교차로(2번출구),202306,"2,875","2,649",5524
강서구,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",202306,"5,113","4,852",9965
강서구,1192. 마곡수명산파크 209동 건너편,202306,"3,314","2,829",6143
강서구,1193. 마곡센트럴타워 1차,202306,"4,658","4,665",9323
강서구,1194. 센서텍㈜,202306,"2,247","2,670",4917
강서구,1195. 코오롱One&Only타워,202306,"3,553","3,811",7364
강서구,1196. 서울식물원(문화센터) 건너편,202306,492,356,848
