자치구,대여소명,기준년월,대여건수,반납건수,이용합계
강남구,4905. 강남경찰서,202303,"1,692","1,737",3429
강남구,4906. 섬유센터 앞,202303,"1,664","1,676",3340
강남구,4907. 극동스포츠 앞,202303,451,451,902
강남구,4908. SB타워 앞,202303,335,340,675
강남구,4909. 노보텔 앰배서더 앞,202303,156,101,257
강남구,4911. 도곡동 골프 로데오거리,202303,462,423,885
강남구,4913. 레베쌍트 빌딩 앞,202303,383,416,799
강남구,4914. 도심공항타워 앞,202303,"1,027","1,055",2082
강남구,4915. 영동중앙교회 버스정류장,202303,217,216,433
강남구,4916. 청담역 1번출구,202303,271,222,493
강남구,4917. 일원에코파크 주차장,202303,608,608,1216
강남구,4918. 매봉역 1번출구,202303,603,598,1201
강남구,4919. 학여울역사거리(은마아파트),202303,246,237,483
강남구,4923.수협대치동지점,202303,684,679,1363
강남구,4924.논현동가구거리,202303,192,180,372
강동구,1001. 광진교 남단 사거리(천호공원 방면),202303,"1,858","1,833",3691
강동구,1002. 해공공원(천호동),202303,"2,363","2,558",4921
강동구,1003. 해공도서관앞,202303,"1,094","1,094",2188
강동구,1004. 삼성광나루아파트 버스정류장,202303,"1,755","2,360",4115
강동구,1006. 롯데캐슬 115동앞,202303,300,287,587
강동구,1007.암사동 선사유적지,202303,233,198,431
강동구,1008. 암사역 3번출구(국민은행앞),202303,"4,148","5,289",9437
강동구,1009. 천호역4번출구(현대백화점),202303,"5,741","5,760",11501
강동구,1010. 강동세무서,202303,"3,071","3,059",6130
강동구,1011. LIGA 아파트 앞,202303,"3,263","3,242",6505
강동구,1012. 서울 상운차량,202303,215,226,441
강동구,1013. 강동구청역 1번 출입구,202303,"2,286","2,277",4563
강동구,1015. 샛마을 근린공원,202303,857,842,1699
강동구,1016. 해뜨는 주유소옆 리엔파크 109동앞,202303,652,661,1313
강동구,1017. 둔촌고교입구 교차로(길동주민센터 방면),202303,"2,118","2,185",4303
강동구,1018. 둔촌 주공 GS 맞은편,202303,925,855,1780
강동구,1019. 다성이즈빌아파트(호원대 대각선 맞은편),202303,"5,949","6,299",12248
강동구,1020. 강동경찰서,202303,493,533,1026
강동구,1021. 강일동 리슈빌 빌딩앞,202303,"1,684","2,065",3749
강동구,1022. 길동 사거리(초소앞),202303,"2,095","2,100",4195
강동구,1023. 한국종합기술사옥 앞,202303,"2,574","2,637",5211
강동구,1024.  강동구청 앞,202303,"4,285","4,560",8845
강동구,1025. 상일초등학교,202303,826,810,1636
강동구,1026. 대명초교 입구 교차로,202303,587,572,1159
강동구,1027. 프라자 아파트 앞,202303,"1,285","1,271",2556
강동구,1028. 포레스 주상복합 빌딩,202303,"1,809","1,810",3619
강동구,1029. 성내어울터,202303,"3,425","3,480",6905
강동구,1030. 미호 플랜트 앞,202303,"1,474","1,472",2946
강동구,1031. 올림픽로 836(아리수로),202303,561,707,1268
강동구,1032. 선사고등학교,202303,578,648,1226
강동구,1033. 고덕동 아남아파트,202303,"1,233","1,011",2244
강동구,1034. 고덕동 래미안 힐스테이트,202303,413,374,787
강동구,1035. 고덕역 4번출구,202303,"1,819","1,267",3086
강동구,1036. 고덕동 주양쇼핑,202303,"1,233","1,200",2433
강동구,1037. 강일리버파크 6단지,202303,264,351,615
강동구,1038. 강일 다솜 어린이 공원,202303,317,375,692
강동구,1039. 고덕초등학교,202303,356,337,693
강동구,1041. 묘곡초등학교,202303,634,638,1272
강동구,1042. 강일리버파크 2~5단지,202303,754,844,1598
강동구,1044. 굽은다리역,202303,"4,454","4,783",9237
강동구,1047. 강동 한신휴플러스,202303,"2,363","2,371",4734
강동구,1048. 둔촌어린이공원,202303,"2,875","3,094",5969
강동구,1049. 강일리버파크 10단지,202303,757,794,1551
강동구,1050.  둔촌역 3번 출입구,202303,"5,127","5,147",10274
강동구,"1051. 강일중,선사고 버스정류장(신암중학교 방면)",202303,"1,398","1,383",2781
강동구,1052. 리싸이클시티,202303,210,174,384
강동구,1053. 동명근린공원 진입로 (아리수로),202303,352,355,707
강동구,1054. 말우물 어린이 공원,202303,342,394,736
강동구,1056. 강일리버파크 7~11단지,202303,655,655,1310
강동구,1057. 능골근린공원,202303,675,676,1351
강동구,1058. 고덕숲 아이파크 1,202303,353,342,695
강동구,1059. 래미안 강동팰리스(102동),202303,"1,523","1,113",2636
강동구,1060. 천일초교 사거리,202303,"1,050","1,043",2093
강동구,1061. 천호초교 입구 사거리(일주빌딩),202303,"1,067","1,032",2099
강동구,1062. 고덕숲 아이파크 2,202303,187,185,372
강동구,1063.강동롯데캐슬퍼스트 아파트(관리동),202303,770,714,1484
강동구,1064.중앙보훈병원역 1번출구,202303,583,339,922
강동구,1065.보훈병원 후문옆(더 원커피),202303,619,502,1121
강동구,1066.생태공원앞 교차로(조명탑),202303,293,192,485
강동구,1067.한영중고앞사거리,202303,484,455,939
강동구,1068.명일파출소,202303,840,772,1612
강동구,1069.강동경희대학교병원 입구,202303,453,440,893
강동구,1070.(시립)고덕평생학습관,202303,736,724,1460
강동구,1071.명일근린공원공동체텃밭,202303,284,280,564
강동구,1072.고덕역 5번출구,202303,"1,325","1,295",2620
강동구,1073. SSTS 몰 앞,202303,911,969,1880
강동구,1074.대명초교입구 사거리,202303,"1,385","1,401",2786
강동구,1075.천동초교 삼거리,202303,"1,758","1,757",3515
강동구,1076. 천동초교입구사거리 버스정류장(십자성마을 방면),202303,"2,268","2,391",4659
강동구,1077.강동역 1번출구 앞,202303,"2,181","2,151",4332
강동구,1078.둔촌사거리,202303,"3,558","3,572",7130
강동구,1079.강일동입구교차로,202303,391,366,757
강동구,1080.엘웨딩,202303,"1,318","1,289",2607
강동구,1081.트레빌빌딩,202303,"1,650","1,399",3049
강동구,1082.중앙보훈병원역3번출구,202303,211,176,387
강동구,1083.광문고교사거리(아이파크),202303,604,597,1201
강동구,1084. 윤선생빌딩(JYP사옥),202303,"3,876","4,495",8371
강동구,1085.래미안 솔베뉴(고덕로),202303,"1,339",892,2231
강동구,1086.래미안 솔베뉴(구천면로),202303,793,784,1577
강동구,1088.풍납사거리(강동),202303,"1,756","1,749",3505
강동구,1089.고덕 래미안힐스테이트(201동),202303,210,176,386
강동구,1090.상일동역 2번출구 앞,202303,"2,222","2,316",4538
강동구,3539. 서원마을,202303,215,226,441
강동구,3652. 한영외국어고등학교,202303,168,147,315
강동구,3653. 강동리버스트4단지아파트 404동 앞,202303,462,448,910
강동구,3654. 강동리버스트4단지아파트 405동 앞,202303,330,333,663
강동구,3655. 둔촌신성미소지움아파트,202303,961,566,1527
강동구,3656. 둔촌푸르지오아파트,202303,"1,581","1,571",3152
강동구,3657. 서울천호동우체국,202303,"2,086","2,067",4153
강동구,3658. 프라이어팰리스아파트,202303,858,833,1691
강동구,3659. 명일초등학교 옆,202303,313,245,558
강동구,3661. 명일동신동아아파트 앞,202303,534,519,1053
강동구,3663. 암사정수센터교차로(강동롯데캐슬퍼스트아파트),202303,433,323,756
강동구,3664. 맥도날드 서울둔촌DT점 앞,202303,"2,715","2,738",5453
강동구,3665. 고덕센트럴 아이파크상가 앞,202303,715,695,1410
강동구,3668. 성내삼성아파트,202303,"3,843","4,275",8118
강동구,3671. 둔촌동역교차로,202303,"2,497","2,481",4978
강동구,3672. 고덕중학교 후문,202303,357,356,713
강동구,3673. 강동리버스트6단지,202303,529,561,1090
강동구,3674. 강동리버스트7단지,202303,561,626,1187
강동구,3675. 강동리버스트8단지,202303,607,657,1264
강동구,3676. 강동리엔파크9단지,202303,660,642,1302
강동구,3677. 강동구음식물재활용센터,202303,53,64,117
강동구,3680. 강동역3번출구,202303,"3,814","3,810",7624
강동구,3681. 길동 마루빌딩,202303,"4,218","4,539",8757
강동구,3682. 길동 동호빌딩,202303,460,473,933
강동구,3683. KT&G강동지사,202303,"1,409","1,545",2954
강동구,3684. 고덕자이(105동 앞),202303,"1,309","1,350",2659
강동구,3685. 강동리엔파크14단지(1401동 앞),202303,931,"1,002",1933
강동구,3686. 고덕 래미안 힐스테이트(101동),202303,622,615,1237
강동구,3688. 상일동산(동아아파트앞 교차로),202303,337,321,658
강동구,3689. 강일역 3번출구,202303,954,870,1824
강동구,3690. 강일역 4번출구,202303,387,314,701
강동구,3691. 둔촌역 2번출구,202303,"1,040","1,097",2137
강동구,3692. 둔촌오륜역 1번 출구,202303,779,633,1412
강동구,3694. 강동리엔파크 13단지(1303동 앞),202303,921,"1,035",1956
강동구,3698. 명일역 3번출구 옆,202303,"1,892","1,891",3783
강동구,3699. 상일파출소 옆,202303,"1,339","1,335",2674
강동구,3700. 강변그대가리버뷰 입구 맞은편,202303,"1,447","1,658",3105
강동구,3701. 방아삼거리,202303,226,187,413
강동구,4951. 강동농협 버스정류소 앞(광채빌라),202303,984,993,1977
강동구,4952.천호시장 버스정류소 옆,202303,659,652,1311
강북구,"1501. 미아역 3번,4번 출구 사이",202303,"1,647","1,676",3323
강북구,1503. 강북구청사거리(수유역 8번출구),202303,"2,999","3,119",6118
강북구,1504. 삼양시장오거리,202303,374,334,708
강북구,1506. 강북문화예술회관,202303,"1,430","1,318",2748
강북구,1509. 서울북부수도사업소,202303,754,782,1536
강북구,1510. 번동주공5단지 관리사무소 앞,202303,372,388,760
강북구,1511. 번동 금호어울림아파트102동앞,202303,468,497,965
강북구,1512. 강북중학교 앞,202303,"2,224","2,303",4527
강북구,1513. 강북구청 뒷편,202303,427,439,866
강북구,1514. 강북구청 사거리 버스정류소 앞,202303,"1,358","1,327",2685
강북구,1515. 송천동 주민센터,202303,624,586,1210
강북구,1516. 우이초등학교 후문 옆,202303,887,796,1683
강북구,1518. 수유2동은행빌딩 앞,202303,833,859,1692
강북구,1519. 장미원시장 건너편,202303,840,874,1714
강북구,1520. 수유중앙시장,202303,"1,242","1,298",2540
강북구,1525. 미아동 복합청사,202303,562,564,1126
강북구,1526. 강북종합시장 앞,202303,951,967,1918
강북구,1527. 미아역 1번 출구 뒤,202303,"1,079","1,073",2152
강북구,1528. 삼각산동 주민센터,202303,803,353,1156
강북구,1529. 미아동 한국전력공사,202303,"2,004","2,111",4115
강북구,1530. 광산사거리,202303,"1,868","1,864",3732
강북구,1531. 미아사거리 1번 출구,202303,"2,867","3,164",6031
강북구,1532. 번3동 주민센터 교차로,202303,965,"1,139",2104
강북구,"1533. 번동 주공3, 4단지 교차로",202303,"1,267","1,558",2825
강북구,1535. 효성인텔리안 앞,202303,"2,204","2,266",4470
강북구,1536. 번동 두산위브 101동 옆,202303,863,784,1647
강북구,1537. 북한산 우이역,202303,554,501,1055
강북구,1538. 솔밭공원역,202303,391,358,749
강북구,1539. 4.19민주묘지역,202303,868,919,1787
강북구,1540. 가오리역,202303,"1,239","1,220",2459
강북구,1541. 삼양역,202303,386,231,617
강북구,1542. 삼양사거리역,202303,541,538,1079
강북구,1543. 수유1동 주민센터,202303,806,739,1545
강북구,1546. 송천동우체국,202303,449,629,1078
강북구,1547. 꿈의숲 롯데캐슬,202303,490,277,767
강북구,1548. 북서울 꿈의숲 서문,202303,"1,058",607,1665
강북구,1550.삼각산아이원아파트(105동 옆),202303,145,12,157
강북구,1551.4.19탑 앞,202303,617,518,1135
강북구,1552. 강북구청사거리,202303,"1,884","1,878",3762
강북구,1553.서울북부고용노동지청,202303,877,829,1706
강북구,1554.번동사거리,202303,699,664,1363
강북구,1557.신창교,202303,"1,003","1,008",2011
강북구,1558.강북문화정보도서관,202303,511,327,838
강북구,1560. 도봉세무서 앞,202303,"1,128","1,174",2302
강북구,1564.4.19민주묘지역 1번출구,202303,"1,141","1,177",2318
강북구,1565.수유사거리,202303,"1,423","1,419",2842
강북구,1568.4.19민주묘지 입구사거리,202303,714,739,1453
강북구,1569.수유역2번출구,202303,"3,555","3,544",7099
강북구,1571.북서울 꿈의 숲 입구,202303,494,471,965
강북구,1572. 우이동 먹거리마을,202303,206,99,305
강북구,1573.현대성우아파트 옆,202303,520,369,889
강북구,1574.송중초등학교 옆,202303,658,743,1401
강북구,1715. 서울특별시교육청도봉도서관,202303,"1,368","1,323",2691
강북구,1757.솔밭공원역 1번출구 앞,202303,614,509,1123
강북구,1758.솔밭공원역 1번출구 주변,202303,729,681,1410
강북구,3703. 삼양입구사거리,202303,399,462,861
강북구,3707. 드래곤타워 앞,202303,987,970,1957
강북구,3711. 월계2교 교차로,202303,652,702,1354
강북구,3714. 송천센트레빌,202303,371,255,626
강북구,3718. 번동3단지 버스정류장,202303,"1,110","1,402",2512
강북구,3720. 우이천 창번교,202303,678,725,1403
강북구,3724. 삼양동주민센터 앞,202303,364,248,612
강북구,3725. 강북 청소년 문화정보도서관 앞,202303,285,290,575
강서구,1101. 개화동상사마을종점 버스정류장,202303,324,356,680
강서구,1102. 방화사거리 마을버스 버스정류장,202303,"2,996","3,067",6063
강서구,1103. 방화역 4번출구앞,202303,"2,993","3,014",6007
강서구,1105. 방화근린공원,202303,388,365,753
강서구,1106. 신방화사거리,202303,"3,588","3,747",7335
강서구,1108. 공항시장역 2번출구 뒤,202303,"1,524","1,566",3090
강서구,1109. 공항시장역 4번출구,202303,989,"1,079",2068
강서구,1110. 공항중학교앞,202303,"1,346","1,330",2676
강서구,1111. 마곡엠밸리6_7단지 마곡중학교,202303,"2,452","2,409",4861
강서구,1112. 마곡엠밸리4단지 정문,202303,"4,579","4,555",9134
강서구,1113. 서남환경공원 버스정류장,202303,"2,448","2,352",4800
강서구,1117. 등촌5단지아파트 버스정류장,202303,"4,495","4,569",9064
강서구,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),202303,"3,305","3,768",7073
강서구,1119. 염창동 한마음아파트 앞,202303,"1,993","1,991",3984
강서구,1120. 대림경동아파트앞,202303,"2,258","2,242",4500
강서구,1121. 가양레포츠센터 앞,202303,"1,691","1,713",3404
강서구,1122. 황금내근린공원,202303,"2,895","3,161",6056
강서구,1124. 발산역 6번 출구 뒤,202303,"6,348","6,421",12769
강서구,1125. 명덕고교입구(영종빌딩),202303,"4,772","5,127",9899
강서구,1126. 우장산역 1번출구옆(우장산아이파크105동앞),202303,"2,494","1,439",3933
강서구,1127. 화곡역 버스정류장,202303,"2,517","2,608",5125
강서구,1128. 화곡역 6번출구,202303,"2,243","2,242",4485
강서구,1129. 화곡역 1번 출구 앞,202303,"2,624","2,647",5271
강서구,1130. 화곡본동시장 버스정류장,202303,656,595,1251
강서구,1132. 등촌역 7번출구,202303,"2,332","2,388",4720
강서구,1135. 강서구의회,202303,"2,678","2,304",4982
강서구,1136. 등촌2파출소,202303,"1,110",641,1751
강서구,1137. 등촌2동주민센터,202303,644,321,965
강서구,1139. 용문사 버스정류장,202303,"1,595","1,593",3188
강서구,1140. 목동사거리 버스정류장,202303,"2,247","2,255",4502
강서구,1141. 곰달래 문화복지센터 A,202303,"1,729","2,435",4164
강서구,1145. 곰달래 문화복지센터 B,202303,539,806,1345
강서구,1148. 볏골공원,202303,"1,292","1,208",2500
강서구,1149. 신방화역환승주차장,202303,"4,106","4,049",8155
강서구,1150. 송정역 1번출구,202303,"2,835","3,308",6143
강서구,1151. 마곡역1번출구,202303,"3,210","3,063",6273
강서구,1152. 마곡역교차로,202303,"4,684","4,603",9287
강서구,"1153. 발산역 1번, 9번 인근 대여소",202303,"8,726","8,870",17596
강서구,1155. 기쁜우리복지관,202303,"2,396","2,402",4798
강서구,1157. 강서구청,202303,"3,313","3,820",7133
강서구,1158. 가양역 8번출구,202303,"4,942","5,068",10010
강서구,1159. 서서울모터리움 앞,202303,840,724,1564
강서구,1160. 양천향교역 7번출구앞,202303,"5,635","5,512",11147
강서구,1161. 강서면허시험장 앞,202303,427,312,739
강서구,1162. 공항초등학교건너편,202303,"2,977","2,778",5755
강서구,1163. 방화동강서기동대앞,202303,"3,301","3,405",6706
강서구,1165. 마곡중학교 후문,202303,"1,315","1,025",2340
강서구,1166. 강서구립등빛도서관,202303,"4,964","4,976",9940
강서구,1167. 마곡수명산파크3단지 교차로,202303,"3,741","3,643",7384
강서구,1168. 마곡엠밸리10단지 앞,202303,"3,306","3,215",6521
강서구,1169. 염창역 1번 출구,202303,"2,705","2,774",5479
강서구,1170. 강서구보건소,202303,"1,279",745,2024
강서구,1171. 염창동 새마을금고 건너편,202303,"1,045","1,108",2153
강서구,1172. 가양3동 주민센터,202303,"1,723","2,007",3730
강서구,1173. 강서구청사거리(SH타워),202303,"3,727","3,356",7083
강서구,1174. 강서구청사거리(부민병원),202303,"1,552","1,541",3093
강서구,1175. 대한항공 인력개발센터,202303,"1,812","1,329",3141
강서구,1177. 수명중?고교,202303,"2,119","2,237",4356
강서구,1178. 개화산역 2번 출구,202303,956,885,1841
강서구,1180. 마곡엠밸리 15단지(1502동) 건너편,202303,"3,016","3,061",6077
강서구,1181. 농수산식품공사 (강서지사),202303,294,304,598
강서구,1182. KBS 스포츠월드,202303,"3,080","3,073",6153
강서구,1183. KC 대학교,202303,619,470,1089
강서구,1184. 마곡13단지,202303,"4,599","4,761",9360
강서구,1185. 등촌9단지,202303,"1,524","1,505",3029
강서구,1186. 송정중학교,202303,"1,381","1,516",2897
강서구,1187. 강서수산물도매시장,202303,944,986,1930
강서구,1188. 롯데중앙연구소,202303,445,469,914
강서구,1190. 마곡역 교차로(2번출구),202303,"2,226","2,027",4253
강서구,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",202303,"3,475","3,258",6733
강서구,1192. 마곡수명산파크 209동 건너편,202303,"2,511","2,047",4558
강서구,1193. 마곡센트럴타워 1차,202303,"3,747","3,885",7632
강서구,1194. 센서텍㈜,202303,"1,832","2,353",4185
강서구,1195. 코오롱One&Only타워,202303,"2,952","3,338",6290
강서구,1196. 서울식물원(문화센터) 건너편,202303,443,297,740
강서구,1197. 엠펠리체 호텔 건너편,202303,"2,704","2,719",5423
강서구,1198. LG 사이언스파크,202303,"1,083",789,1872
강서구,1199. 우장산역 3번출구,202303,"2,168","1,494",3662
강서구,1200. 개화광역환승센터,202303,230,239,469
강서구,2701. 마곡나루역 5번출구 뒤편,202303,"9,673","9,653",19326
