자치구,대여소명,기준년월,대여건수,반납건수,이용합계
강남구,2362. 신사동 가로수길 입구,202302,569,546,1115
강남구,2363. 강남 을지병원 교차로,202302,248,232,480
강남구,2364. 도산공원교차로,202302,469,468,937
강남구,2365. K+ 타워 앞,202302,451,460,911
강남구,2368. 도곡동 경남아파트 건너편,202302,282,186,468
강남구,2369. KT선릉타워,202302,702,700,1402
강남구,2370. 한티역 3번출구,202302,284,265,549
강남구,2371. 한국우편사업진흥원,202302,213,85,298
강남구,2372. 대치역 사거리,202302,426,542,968
강남구,2373. 개포동역 사거리,202302,452,344,796
강남구,2375. 수서역 1번출구 앞,202302,859,"1,031",1890
강남구,2376. 수서역 6번출구 앞,202302,109,113,222
강남구,2377. 수서역 5번출구,202302,"1,890","1,991",3881
강남구,2380. 삼성동베이직하우스앞,202302,343,249,592
강남구,2381. 언주역 6번출구앞,202302,281,281,562
강남구,2382. 역삼동 sk뷰 501동앞,202302,298,296,594
강남구,2383. 보금자리정원,202302,172,191,363
강남구,2384. 자곡사거리,202302,874,915,1789
강남구,2385. 학동역,202302,403,407,810
강남구,2386. 크린랩 본사,202302,168,112,280
강남구,2387. 래미안강남힐즈 사거리,202302,500,495,995
강남구,2388. 강남구 도시관리공단,202302,307,130,437
강남구,2389. 경기여자고등학교 후문 (삼성로3길 입구),202302,454,395,849
강남구,2390. 구룡마을 입구 (래미안블레스티지 아파트),202302,212,186,398
강남구,2391. 구룡터널 입구(개포1단지아파트),202302,4,6,10
강남구,2392. 구룡산 입구 (구룡산 서울둘레길 입구),202302,147,62,209
강남구,2393. 구룡사 앞 교차로 (보도육교),202302,76,59,135
강남구,2394. 개포래미안포레스트아파트 107동 앞,202302,372,353,725
강남구,2395. 개포1단지아파트 입구 (보도육교),202302,149,152,301
강남구,2396. 영동3교 북단(우성캐릭터 앞 보도),202302,276,261,537
강남구,2398. 더라움,202302,192,177,369
강남구,2401. 밀알학교 입구 (삼성서울병원 입구),202302,213,131,344
강남구,2403. 공무원연금매점 교차로 (개포주공9단지 입구),202302,318,283,601
강남구,2404. 대모산입구역 4번 출구 앞,202302,777,888,1665
강남구,2405. 청담공원앞 교차로,202302,476,220,696
강남구,2406. 논현동 광명빌딩 앞,202302,178,168,346
강남구,2408. 강남한양수자인아파트,202302,618,604,1222
강남구,2409. 역삼동 디오슈페리움 (우성아파트 사거리),202302,708,705,1413
강남구,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),202302,810,651,1461
강남구,2411. 세곡동 성당,202302,610,606,1216
강남구,2412. 일원1동 주민센터,202302,675,674,1349
강남구,2413.도곡역 1번 출구,202302,553,623,1176
강남구,2414. 도곡역 아카데미스위트 앞,202302,937,901,1838
강남구,2415.한티역 롯데백화점 앞,202302,754,757,1511
강남구,2416.한티역 6번 출구,202302,440,407,847
강남구,2417.선정릉 디캠프(D.CAMP)앞,202302,188,186,374
강남구,2418.봉은사역 7번 출구 ,202302,566,561,1127
강남구,"2419.봉은사역 1,2번 출구 ",202302,415,410,825
강남구,2420.학여울역 사거리(LG베스트샵 앞),202302,560,476,1036
강남구,2421. 신논현역 4번출구,202302,512,463,975
강남구,2422.수서동 성당 맞은편,202302,286,327,613
강남구,2423.영희초교 사거리(래미안개포루체하임),202302,546,628,1174
강남구,2425.세곡동 사거리(대왕초등학교 정류장),202302,91,115,206
강남구,2426.강남한신휴플러스 6단지,202302,373,364,737
강남구,2427.개포고등학교 정문앞,202302,261,270,531
강남구,2428.롯데리아 개포점앞,202302,370,369,739
강남구,2429.압구정로데오역 6번출구,202302,538,534,1072
강남구,2430.강남파이낸스센터앞(역삼역2번출구),202302,363,360,723
강남구,2431.대치역 7번출구,202302,"1,058","1,046",2104
강남구,3602. 한국지역난방공사강남지사,202302,297,339,636
강남구,3604. 삼성중앙역 5번출구,202302,364,344,708
강남구,3606. 신사동주민센터 옆,202302,467,510,977
강남구,3609. 언주초등학교 입구,202302,420,403,823
강남구,3610. 윗반마을 입구,202302,54,44,98
강남구,3611. 방죽마을 입구,202302,197,202,399
강남구,3612. 은곡마을,202302,233,285,518
강남구,3614. 은마아파트 입구 사거리,202302,869,869,1738
강남구,3615. 서울 논현동우체국 앞,202302,204,194,398
강남구,3616. 역삼중학교 앞(체육관 방향),202302,166,152,318
강남구,3618. 서울율현초교 삼거리,202302,581,602,1183
강남구,3620. 청담역 11번 출구,202302,18,18,36
강남구,3621. 휘문고교 사거리,202302,227,169,396
강남구,3622. 은마아파트입구 사거리(1),202302,128,125,253
강남구,3623. 일원에코파크 앞(개포로 방면),202302,284,309,593
강남구,3624. 대모산입구역 7번 출구 앞,202302,113,98,211
강남구,3627. 압구정나들목,202302,955,970,1925
강남구,3628. 역삼1동 주민센터,202302,861,869,1730
강남구,3629. 청담사거리(신한오피스텔빌딩 앞),202302,225,337,562
강남구,3630. 개포우성6차아파트 정문 앞,202302,336,295,631
강남구,3634. 국악고교 앞 교차로,202302,286,278,564
강남구,3636. 삼성중앙역·플래티넘아파트 정류소,202302,324,325,649
강남구,3637. 세곡데이케어센터,202302,122,91,213
강남구,3638. 신청담나들목,202302,199,200,399
강남구,3640. 일원1동주민센터앞 사거리,202302,370,383,753
강남구,3641. 대청역,202302,470,479,949
강남구,3642. LH강남힐스테이트아파트,202302,338,172,510
강남구,3643. 더시그넘하우스 앞,202302,273,275,548
강남구,3644. 상록수아파트,202302,422,177,599
강남구,3646. 선정릉역 4번 출구,202302,290,227,517
강남구,3647. 구룡역 1번 출구,202302,199,167,366
강남구,3648. 구룡역 4번 출구,202302,84,85,169
강남구,3649. 구룡역 5번 출구,202302,183,168,351
강남구,3651. 개포동역 4번출구,202302,601,604,1205
강남구,4901.KT&G타워 옆(상상마당 대치아트홀),202302,399,323,722
강남구,4902. 구역삼세무서 교차로,202302,549,541,1090
강남구,4903. 신사스퀘어,202302,199,202,401
강남구,4905. 강남경찰서,202302,925,850,1775
강남구,4906. 섬유센터 앞,202302,993,981,1974
강남구,4907. 극동스포츠 앞,202302,302,261,563
강남구,4908. SB타워 앞,202302,194,213,407
강남구,4909. 노보텔 앰배서더 앞,202302,186,93,279
강남구,4911. 도곡동 골프 로데오거리,202302,317,323,640
강남구,4913. 레베쌍트 빌딩 앞,202302,239,264,503
강남구,4914. 도심공항타워 앞,202302,540,570,1110
강남구,4915. 영동중앙교회 버스정류장,202302,150,148,298
강남구,4916. 청담역 1번출구,202302,161,132,293
강남구,4917. 일원에코파크 주차장,202302,287,312,599
강남구,4918. 매봉역 1번출구,202302,392,397,789
강남구,4919. 학여울역사거리(은마아파트),202302,144,142,286
강남구,4923.수협대치동지점,202302,386,369,755
강남구,4924.논현동가구거리,202302,148,136,284
강동구,1001. 광진교 남단 사거리(천호공원 방면),202302,857,912,1769
강동구,1002. 해공공원(천호동),202302,"1,298","1,375",2673
강동구,1003. 해공도서관앞,202302,621,621,1242
강동구,1004. 삼성광나루아파트 버스정류장,202302,873,"1,187",2060
강동구,1006. 롯데캐슬 115동앞,202302,181,165,346
강동구,1007.암사동 선사유적지,202302,123,116,239
강동구,1008. 암사역 3번출구(국민은행앞),202302,"2,116","2,589",4705
강동구,1009. 천호역4번출구(현대백화점),202302,"3,314","3,330",6644
강동구,1010. 강동세무서,202302,"1,838","1,823",3661
강동구,1011. LIGA 아파트 앞,202302,"2,053","2,050",4103
강동구,1012. 서울 상운차량,202302,"1,036",980,2016
강동구,1013. 강동구청역 1번 출입구,202302,"1,486","1,474",2960
강동구,1015. 샛마을 근린공원,202302,527,536,1063
강동구,1016. 해뜨는 주유소옆 리엔파크 109동앞,202302,416,400,816
강동구,1017. 둔촌고교입구 교차로(길동주민센터 방면),202302,"1,167","1,184",2351
강동구,1018. 둔촌 주공 GS 맞은편,202302,468,472,940
강동구,1019. 다성이즈빌아파트(호원대 대각선 맞은편),202302,"2,622","2,765",5387
강동구,1020. 강동경찰서,202302,"2,742","2,999",5741
강동구,1021. 강일동 리슈빌 빌딩앞,202302,916,"1,143",2059
강동구,1022. 길동 사거리(초소앞),202302,"1,161","1,156",2317
강동구,1023. 한국종합기술사옥 앞,202302,"1,418","1,427",2845
강동구,1024.  강동구청 앞,202302,"2,238","2,305",4543
강동구,1025. 상일초등학교,202302,440,466,906
강동구,1026. 대명초교 입구 교차로,202302,402,357,759
강동구,1027. 프라자 아파트 앞,202302,757,834,1591
강동구,1028. 포레스 주상복합 빌딩,202302,"1,134","1,133",2267
강동구,1029. 성내어울터,202302,"1,628","1,665",3293
강동구,1030. 미호 플랜트 앞,202302,852,842,1694
강동구,1031. 올림픽로 836(아리수로),202302,359,428,787
강동구,1032. 선사고등학교,202302,318,303,621
강동구,1033. 고덕동 아남아파트,202302,742,550,1292
강동구,1034. 고덕동 래미안 힐스테이트,202302,221,191,412
강동구,1035. 고덕역 4번출구,202302,"1,267",797,2064
강동구,1036. 고덕동 주양쇼핑,202302,752,744,1496
강동구,1037. 강일리버파크 6단지,202302,183,201,384
강동구,1038. 강일 다솜 어린이 공원,202302,175,194,369
강동구,1039. 고덕초등학교,202302,174,179,353
강동구,1041. 묘곡초등학교,202302,394,406,800
강동구,1042. 강일리버파크 2~5단지,202302,429,471,900
강동구,1044. 굽은다리역,202302,"2,384","2,614",4998
강동구,1047. 강동 한신휴플러스,202302,"1,353","1,446",2799
강동구,1048. 둔촌어린이공원,202302,"1,474","1,508",2982
강동구,1049. 강일리버파크 10단지,202302,416,422,838
강동구,1050.  둔촌역 3번 출입구,202302,"3,140","3,199",6339
강동구,"1051. 강일중,선사고 버스정류장(신암중학교 방면)",202302,746,775,1521
강동구,1052. 리싸이클시티,202302,55,56,111
강동구,1053. 동명근린공원 진입로 (아리수로),202302,223,222,445
강동구,1054. 말우물 어린이 공원,202302,176,221,397
강동구,1056. 강일리버파크 7~11단지,202302,363,392,755
강동구,1057. 능골근린공원,202302,458,465,923
강동구,1058. 고덕숲 아이파크 1,202302,165,149,314
강동구,1059. 래미안 강동팰리스(102동),202302,"1,091",700,1791
강동구,1060. 천일초교 사거리,202302,558,568,1126
강동구,1061. 천호초교 입구 사거리(일주빌딩),202302,701,639,1340
강동구,1062. 고덕숲 아이파크 2,202302,91,92,183
강동구,1063.강동롯데캐슬퍼스트 아파트(관리동),202302,447,458,905
강동구,1064.중앙보훈병원역 1번출구,202302,293,178,471
강동구,1065.보훈병원 후문옆(더 원커피),202302,376,234,610
강동구,1066.생태공원앞 교차로(조명탑),202302,106,47,153
강동구,1067.한영중고앞사거리,202302,287,281,568
강동구,1068.명일파출소,202302,514,480,994
강동구,1069.강동경희대학교병원 입구,202302,344,246,590
강동구,1070.(시립)고덕평생학습관,202302,453,452,905
강동구,1071.명일근린공원공동체텃밭,202302,181,182,363
강동구,1072.고덕역 5번출구,202302,759,719,1478
강동구,1073. SSTS 몰 앞,202302,561,531,1092
강동구,1074.대명초교입구 사거리,202302,942,922,1864
강동구,1075.천동초교 삼거리,202302,967,963,1930
강동구,1076. 천동초교입구사거리 버스정류장(십자성마을 방면),202302,"1,262","1,358",2620
강동구,1077.강동역 1번출구 앞,202302,"1,216","1,159",2375
강동구,1078.둔촌사거리,202302,"1,595","1,762",3357
강동구,1079.강일동입구교차로,202302,210,185,395
강동구,1080.엘웨딩,202302,721,698,1419
강동구,1081.트레빌빌딩,202302,"1,016",845,1861
강동구,1082.중앙보훈병원역3번출구,202302,182,102,284
강동구,1083.광문고교사거리(아이파크),202302,351,333,684
강동구,1084. 윤선생빌딩(JYP사옥),202302,"2,210","2,727",4937
강동구,1085.래미안 솔베뉴(고덕로),202302,783,468,1251
강동구,1086.래미안 솔베뉴(구천면로),202302,500,497,997
강동구,1088.풍납사거리(강동),202302,992,969,1961
강동구,1089.고덕 래미안힐스테이트(201동),202302,73,72,145
강동구,1090.상일동역 2번출구 앞,202302,"1,338","1,457",2795
강동구,3539. 서원마을,202302,109,99,208
강동구,3652. 한영외국어고등학교,202302,135,97,232
강동구,3653. 강동리버스트4단지아파트 404동 앞,202302,275,283,558
강동구,3654. 강동리버스트4단지아파트 405동 앞,202302,229,261,490
강동구,3655. 둔촌신성미소지움아파트,202302,624,346,970
강동구,3656. 둔촌푸르지오아파트,202302,921,921,1842
강동구,3657. 서울천호동우체국,202302,"1,240","1,265",2505
강동구,3658. 프라이어팰리스아파트,202302,477,488,965
강동구,3659. 명일초등학교 옆,202302,183,135,318
강동구,3661. 명일동신동아아파트 앞,202302,220,218,438
강동구,3663. 암사정수센터교차로(강동롯데캐슬퍼스트아파트),202302,239,203,442
강동구,3664. 맥도날드 서울둔촌DT점 앞,202302,"1,533","1,533",3066
강동구,3665. 고덕센트럴 아이파크상가 앞,202302,447,430,877
강동구,3668. 성내삼성아파트,202302,"2,397","2,487",4884
강동구,3671. 둔촌동역교차로,202302,"1,397","1,482",2879
강동구,3672. 고덕중학교 후문,202302,208,210,418
강동구,3673. 강동리버스트6단지,202302,382,392,774
강동구,3674. 강동리버스트7단지,202302,319,333,652
강동구,3675. 강동리버스트8단지,202302,351,421,772
강동구,3676. 강동리엔파크9단지,202302,398,421,819
강동구,3677. 강동구음식물재활용센터,202302,9,14,23
강동구,3680. 강동역3번출구,202302,"2,281","2,277",4558
강동구,3681. 길동 마루빌딩,202302,"2,330","2,498",4828
강동구,3682. 길동 동호빌딩,202302,353,356,709
강동구,3683. KT&G강동지사,202302,740,741,1481
강동구,3684. 고덕자이(105동 앞),202302,736,779,1515
강동구,3685. 강동리엔파크14단지(1401동 앞),202302,627,654,1281
강동구,3686. 고덕 래미안 힐스테이트(101동),202302,350,351,701
강동구,3688. 상일동산(동아아파트앞 교차로),202302,247,226,473
강동구,3689. 강일역 3번출구,202302,594,497,1091
강동구,3690. 강일역 4번출구,202302,332,221,553
강동구,3691. 둔촌역 2번출구,202302,530,608,1138
강동구,3692. 둔촌오륜역 1번 출구,202302,318,170,488
강동구,3694. 강동리엔파크 13단지(1303동 앞),202302,580,616,1196
강동구,3698. 명일역 3번출구 옆,202302,"1,039","1,033",2072
강동구,3699. 상일파출소 옆,202302,760,834,1594
강동구,3700. 강변그대가리버뷰 입구 맞은편,202302,634,712,1346
강동구,3701. 방아삼거리,202302,107,96,203
강동구,4951. 강동농협 버스정류소 앞(광채빌라),202302,501,492,993
강동구,4952.천호시장 버스정류소 옆,202302,313,345,658
강북구,"1501. 미아역 3번,4번 출구 사이",202302,993,"1,056",2049
강북구,1503. 강북구청사거리(수유역 8번출구),202302,"1,629","1,826",3455
강북구,1504. 삼양시장오거리,202302,194,177,371
강북구,1506. 강북문화예술회관,202302,891,851,1742
강북구,1509. 서울북부수도사업소,202302,544,570,1114
강북구,1510. 번동주공5단지 관리사무소 앞,202302,207,214,421
강북구,1511. 번동 금호어울림아파트102동앞,202302,275,282,557
강북구,1512. 강북중학교 앞,202302,"1,227","1,238",2465
강북구,1513. 강북구청 뒷편,202302,289,298,587
강북구,1514. 강북구청 사거리 버스정류소 앞,202302,793,781,1574
강북구,1515. 송천동 주민센터,202302,361,338,699
강북구,1516. 우이초등학교 후문 옆,202302,579,527,1106
강북구,1518. 수유2동은행빌딩 앞,202302,569,506,1075
강북구,1519. 장미원시장 건너편,202302,571,538,1109
강북구,1520. 수유중앙시장,202302,724,801,1525
강북구,1525. 미아동 복합청사,202302,371,350,721
강북구,1526. 강북종합시장 앞,202302,585,575,1160
강북구,1527. 미아역 1번 출구 뒤,202302,562,579,1141
강북구,1528. 삼각산동 주민센터,202302,418,121,539
강북구,1529. 미아동 한국전력공사,202302,"1,092","1,139",2231
강북구,1530. 광산사거리,202302,"1,130","1,126",2256
강북구,1531. 미아사거리 1번 출구,202302,"1,736","1,924",3660
강북구,1532. 번3동 주민센터 교차로,202302,570,625,1195
강북구,"1533. 번동 주공3, 4단지 교차로",202302,739,884,1623
강북구,1535. 효성인텔리안 앞,202302,"1,102","1,186",2288
강북구,1536. 번동 두산위브 101동 옆,202302,513,481,994
강북구,1537. 북한산 우이역,202302,225,209,434
강북구,1538. 솔밭공원역,202302,211,197,408
강북구,1539. 4.19민주묘지역,202302,385,477,862
강북구,1540. 가오리역,202302,820,818,1638
강북구,1541. 삼양역,202302,244,112,356
강북구,1542. 삼양사거리역,202302,360,329,689
강북구,1543. 수유1동 주민센터,202302,464,416,880
강북구,1546. 송천동우체국,202302,264,392,656
강북구,1547. 꿈의숲 롯데캐슬,202302,283,168,451
강북구,1548. 북서울 꿈의숲 서문,202302,468,237,705
강북구,1550.삼각산아이원아파트(105동 옆),202302,64,7,71
강북구,1551.4.19탑 앞,202302,376,274,650
강북구,1552. 강북구청사거리,202302,"1,145","1,158",2303
강북구,1553.서울북부고용노동지청,202302,494,448,942
강북구,1554.번동사거리,202302,478,395,873
강북구,1557.신창교,202302,555,568,1123
강북구,1558.강북문화정보도서관,202302,274,245,519
강북구,1560. 도봉세무서 앞,202302,750,784,1534
강북구,1564.4.19민주묘지역 1번출구,202302,419,404,823
강북구,1565.수유사거리,202302,844,915,1759
강북구,1568.4.19민주묘지 입구사거리,202302,586,622,1208
강북구,1569.수유역2번출구,202302,"2,107","2,102",4209
강북구,1571.북서울 꿈의 숲 입구,202302,245,228,473
강북구,1572. 우이동 먹거리마을,202302,112,54,166
강북구,1573.현대성우아파트 옆,202302,310,258,568
강북구,1574.송중초등학교 옆,202302,409,434,843
강북구,1715. 서울특별시교육청도봉도서관,202302,742,698,1440
강북구,1757.솔밭공원역 1번출구 앞,202302,290,255,545
강북구,1758.솔밭공원역 1번출구 주변,202302,383,374,757
강북구,3703. 삼양입구사거리,202302,220,257,477
강북구,3707. 드래곤타워 앞,202302,597,562,1159
강북구,3711. 월계2교 교차로,202302,349,368,717
강북구,3714. 송천센트레빌,202302,210,145,355
강북구,3718. 번동3단지 버스정류장,202302,643,791,1434
강북구,3720. 우이천 창번교,202302,347,405,752
강북구,3724. 삼양동주민센터 앞,202302,202,115,317
강북구,3725. 강북 청소년 문화정보도서관 앞,202302,177,142,319
강서구,1101. 개화동상사마을종점 버스정류장,202302,241,240,481
강서구,1102. 방화사거리 마을버스 버스정류장,202302,"1,641","1,633",3274
강서구,1103. 방화역 4번출구앞,202302,"1,752","1,740",3492
강서구,1105. 방화근린공원,202302,171,174,345
강서구,1106. 신방화사거리,202302,"2,288","2,361",4649
강서구,1108. 공항시장역 2번출구 뒤,202302,845,890,1735
강서구,1109. 공항시장역 4번출구,202302,686,684,1370
강서구,1110. 공항중학교앞,202302,862,839,1701
강서구,1111. 마곡엠밸리6_7단지 마곡중학교,202302,"1,559","1,526",3085
강서구,1112. 마곡엠밸리4단지 정문,202302,"2,883","2,803",5686
강서구,1113. 서남환경공원 버스정류장,202302,"1,549","1,461",3010
강서구,1117. 등촌5단지아파트 버스정류장,202302,"2,805","2,896",5701
강서구,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),202302,"1,889","2,090",3979
강서구,1119. 염창동 한마음아파트 앞,202302,"1,124","1,127",2251
강서구,1120. 대림경동아파트앞,202302,"1,339","1,306",2645
강서구,1121. 가양레포츠센터 앞,202302,981,"1,005",1986
강서구,1122. 황금내근린공원,202302,"1,249","1,330",2579
강서구,1124. 발산역 6번 출구 뒤,202302,"4,003","4,093",8096
강서구,1125. 명덕고교입구(영종빌딩),202302,"2,912","3,290",6202
강서구,1126. 우장산역 1번출구옆(우장산아이파크105동앞),202302,"1,579",852,2431
강서구,1127. 화곡역 버스정류장,202302,"1,506","1,616",3122
강서구,1128. 화곡역 6번출구,202302,"1,249","1,251",2500
강서구,1129. 화곡역 1번 출구 앞,202302,"1,456","1,493",2949
강서구,1130. 화곡본동시장 버스정류장,202302,427,354,781
강서구,1132. 등촌역 7번출구,202302,"1,408","1,495",2903
강서구,1135. 강서구의회,202302,"1,663","1,369",3032
강서구,1136. 등촌2파출소,202302,700,368,1068
강서구,1137. 등촌2동주민센터,202302,361,165,526
강서구,1139. 용문사 버스정류장,202302,867,881,1748
강서구,1140. 목동사거리 버스정류장,202302,"1,357","1,353",2710
강서구,1141. 곰달래 문화복지센터 A,202302,"1,087","1,346",2433
강서구,1145. 곰달래 문화복지센터 B,202302,381,501,882
강서구,1148. 볏골공원,202302,814,754,1568
강서구,1149. 신방화역환승주차장,202302,"2,681","2,640",5321
강서구,1150. 송정역 1번출구,202302,"1,745","1,842",3587
강서구,1151. 마곡역1번출구,202302,"2,053","1,866",3919
강서구,1152. 마곡역교차로,202302,"3,104","3,034",6138
강서구,"1153. 발산역 1번, 9번 인근 대여소",202302,"5,588","5,856",11444
강서구,1155. 기쁜우리복지관,202302,"1,093","1,120",2213
강서구,1157. 강서구청,202302,"2,136","2,376",4512
강서구,1158. 가양역 8번출구,202302,"3,047","3,120",6167
강서구,1159. 서서울모터리움 앞,202302,449,450,899
강서구,1160. 양천향교역 7번출구앞,202302,"3,435","3,404",6839
강서구,1161. 강서면허시험장 앞,202302,285,222,507
강서구,1162. 공항초등학교건너편,202302,"1,949","1,849",3798
강서구,1163. 방화동강서기동대앞,202302,"2,038","2,091",4129
강서구,1165. 마곡중학교 후문,202302,877,689,1566
강서구,1166. 강서구립등빛도서관,202302,"3,195","3,222",6417
강서구,1167. 마곡수명산파크3단지 교차로,202302,"2,308","2,259",4567
강서구,1168. 마곡엠밸리10단지 앞,202302,"2,159","2,059",4218
강서구,1169. 염창역 1번 출구,202302,"1,581","1,652",3233
강서구,1170. 강서구보건소,202302,891,559,1450
강서구,1171. 염창동 새마을금고 건너편,202302,633,669,1302
강서구,1172. 가양3동 주민센터,202302,"1,030","1,191",2221
강서구,1173. 강서구청사거리(SH타워),202302,"2,338","2,038",4376
강서구,1174. 강서구청사거리(부민병원),202302,"1,016","1,009",2025
강서구,1175. 대한항공 인력개발센터,202302,"1,154",793,1947
강서구,1177. 수명중?고교,202302,"1,024","1,029",2053
강서구,1178. 개화산역 2번 출구,202302,533,496,1029
강서구,1180. 마곡엠밸리 15단지(1502동) 건너편,202302,"1,958","1,987",3945
강서구,1181. 농수산식품공사 (강서지사),202302,213,272,485
강서구,1182. KBS 스포츠월드,202302,"2,127","2,142",4269
강서구,1183. KC 대학교,202302,365,222,587
강서구,1184. 마곡13단지,202302,"3,073","3,162",6235
강서구,1185. 등촌9단지,202302,820,815,1635
강서구,1186. 송정중학교,202302,791,846,1637
강서구,1187. 강서수산물도매시장,202302,747,835,1582
강서구,1188. 롯데중앙연구소,202302,373,377,750
강서구,1190. 마곡역 교차로(2번출구),202302,"1,432","1,371",2803
강서구,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",202302,"2,303","2,145",4448
강서구,1192. 마곡수명산파크 209동 건너편,202302,"1,534","1,324",2858
강서구,1193. 마곡센트럴타워 1차,202302,"2,296","2,430",4726
강서구,1194. 센서텍㈜,202302,"1,295","1,613",2908
강서구,1195. 코오롱One&Only타워,202302,"1,969","2,228",4197
강서구,1196. 서울식물원(문화센터) 건너편,202302,301,189,490
강서구,1197. 엠펠리체 호텔 건너편,202302,"1,756","1,747",3503
강서구,1198. LG 사이언스파크,202302,678,549,1227
강서구,1199. 우장산역 3번출구,202302,"1,323",942,2265
강서구,1200. 개화광역환승센터,202302,144,151,295
강서구,2701. 마곡나루역 5번출구 뒤편,202302,"6,430","6,534",12964
강서구,2702. 마곡 엠밸리2단지,202302,954,945,1899
강서구,2703.서울도시가스 앞 ,202302,733,578,1311
강서구,2704.홈플러스(강서점),202302,"1,909","1,888",3797
강서구,2706.강서공업고등학교 앞,202302,761,764,1525
강서구,2707.한강아파트,202302,"1,074","1,015",2089
강서구,2708.강서한강자이타워 앞,202302,"2,321","2,463",4784
강서구,2709.강변아파트 310동 앞,202302,571,571,1142
강서구,2710.라이품 공영주차장 앞,202302,655,532,1187
강서구,2711.가로공원공영주차장 1번 출구,202302,"1,030","1,195",2225
강서구,2712.화곡터널입구교차로,202302,817,186,1003
강서구,2713.우장초등학교 앞,202302,"1,370","1,327",2697
강서구,2715.마곡나루역 2번 출구 ,202302,"9,447","9,579",19026
강서구,2716.롯데 R&D 센터,202302,460,477,937
강서구,2717.LG유플러스 마곡사옥,202302,"2,722","3,232",5954
강서구,2718.마곡수명산파크1단지,202302,"1,330","1,296",2626
강서구,2719.마곡문화공원,202302,"2,560","3,394",5954
